date,Region,mean_daily_site_volume,median_daily_site_volume,total_daily_site_volume,n_sites
2022-05-03,NCITY,17381.781094527363,15315.0,3493738,201
2022-05-03,SCITY,14904.25,15986.5,2205829,148
2022-05-03,WCITY1,16923.470588235294,14762.0,2013893,119
2022-05-04,CCITY,17130.883333333335,15970.0,2055706,120
2022-05-04,DCC1,23912.898550724636,19516.0,1649990,69
2022-05-04,IRE,20529.28855721393,18318.0,4126387,201
2022-05-04,IRE3,19750.14814814815,21571.0,533254,27
2022-05-04,NCITY,18067.695,16067.5,3613539,200
2022-05-04,SCITY,15768.121621621622,16431.0,2333682,148
2022-05-04,WCITY1,17498.689075630253,15350.0,2082344,119
2022-05-05,CCITY,17832.783333333333,16897.0,2139934,120
2022-05-05,DCC1,24145.385714285716,19853.5,1690177,70
2022-05-05,IRE,20519.035353535353,18846.0,4062769,198
2022-05-05,IRE3,17819.185185185186,17610.0,481118,27
2022-05-05,NCITY,18105.085,15960.5,3621017,200
2022-05-05,SCITY,16284.510204081633,16986.0,2393823,147
2022-05-05,WCITY1,17205.58823529412,15719.0,2047465,119
2022-05-06,CCITY,18554.183333333334,17464.0,2226502,120
2022-05-06,DCC1,24938.042857142857,19755.5,1745663,70
2022-05-06,IRE,20832.545,18640.0,4166509,200
2022-05-06,IRE3,20346.925925925927,19555.0,549367,27
2022-05-06,NCITY,19008.592039800995,16591.0,3820727,201
2022-05-06,SCITY,16702.13422818792,17686.0,2488618,149
2022-05-06,WCITY1,17818.050420168067,16350.0,2120348,119
2022-05-07,CCITY,17202.275,16307.0,2064273,120
2022-05-07,DCC1,21497.128571428573,17077.0,1504799,70
2022-05-07,IRE,18425.065,16299.0,3685013,200
2022-05-07,IRE3,17889.88888888889,18238.0,483027,27
2022-05-07,NCITY,17122.577114427862,15177.0,3441638,201
2022-05-07,SCITY,15154.791946308726,15039.0,2258064,149
2022-05-07,WCITY1,16304.218487394957,15138.0,1940202,119
2022-05-08,CCITY,14891.183333333332,13162.0,1786942,120
2022-05-08,DCC1,19440.14285714286,15658.5,1360810,70
2022-05-08,IRE,17004.19,14551.5,3400838,200
2022-05-08,IRE3,17341.037037037036,16517.0,468208,27
2022-05-08,NCITY,15528.189054726368,13723.0,3121166,201
2022-05-08,SCITY,13120.107382550335,12762.0,1954896,149
2022-05-08,WCITY1,14571.806722689076,13030.0,1734045,119
2022-05-09,CCITY,16237.264462809917,15062.0,1964709,121
2022-05-09,DCC1,23146.657142857144,17688.5,1620266,70
2022-05-09,IRE,19288.525,17046.5,3857705,200
2022-05-09,IRE3,18184.48148148148,18410.0,490981,27
2022-05-09,NCITY,17452.48258706468,15347.0,3507949,201
2022-05-09,SCITY,15023.335570469799,15119.0,2238477,149
2022-05-09,WCITY1,17182.680672268907,15063.0,2044739,119
2022-05-10,CCITY,17195.066666666666,16168.5,2063408,120
2022-05-10,DCC1,23663.6,18449.5,1656452,70
2022-05-10,IRE,20497.58,18189.5,4099516,200
2022-05-10,IRE3,18815.222222222223,20200.0,508011,27
2022-05-10,NCITY,17811.50248756219,16007.0,3580112,201
2022-05-10,SCITY,15681.832214765102,15958.0,2336593,149
2022-05-10,WCITY1,17199.941176470587,15311.0,2046793,119
2022-05-11,CCITY,17601.844262295082,17002.5,2147425,122
2022-05-11,DCC1,24242.2,19254.0,1696954,70
2022-05-11,IRE,20954.375,18442.5,4190875,200
2022-05-11,IRE3,19588.296296296296,18589.0,528884,27
2022-05-11,NCITY,18401.427860696516,16419.0,3698687,201
2022-05-11,SCITY,16294.644295302014,16730.0,2427902,149
2022-05-11,WCITY1,17588.428571428572,15710.0,2093023,119
2022-05-12,CCITY,18206.338842975205,17735.0,2202967,121
2022-05-12,DCC1,25113.507246376812,20424.0,1732832,69
2022-05-12,IRE,20974.905472636816,18225.0,4215956,201
2022-05-12,IRE3,18938.75,17700.0,530285,28
2022-05-12,NCITY,18445.231527093598,16142.0,3744382,203
2022-05-12,SCITY,16283.596026490066,17222.0,2458823,151
2022-05-12,WCITY1,17382.756302521007,15900.0,2068548,119
2022-05-13,CCITY,18674.325,17897.0,2240919,120
2022-05-13,DCC1,25460.869565217392,20730.0,1756800,69
2022-05-13,IRE,21356.19095477387,18885.0,4249882,199
2022-05-13,IRE3,19765.035714285714,19984.5,553421,28
2022-05-13,NCITY,18901.366336633662,16664.5,3818076,202
2022-05-13,SCITY,16584.94,17045.5,2487741,150
2022-05-13,WCITY1,17822.21848739496,15924.0,2120844,119
2022-05-14,CCITY,16881.408333333333,15354.0,2025769,120
2022-05-14,DCC1,21250.0,16989.0,1466250,69
2022-05-14,IRE,18491.095477386934,16423.0,3679728,199
2022-05-14,IRE3,18644.321428571428,19633.5,522041,28
2022-05-14,NCITY,16689.330049261083,14864.0,3387934,203
2022-05-14,SCITY,14887.906666666666,15531.5,2233186,150
2022-05-14,WCITY1,16088.781512605043,14183.0,1914565,119
2022-05-15,CCITY,15222.191666666668,13646.5,1826663,120
2022-05-15,DCC1,20138.217391304348,15368.0,1389537,69
2022-05-15,IRE,16709.467336683418,14489.0,3325184,199
2022-05-15,IRE3,17006.821428571428,16073.5,476191,28
2022-05-15,NCITY,15439.906403940886,13300.0,3134301,203
2022-05-15,SCITY,12980.746666666666,13291.0,1947112,150
2022-05-15,WCITY1,14734.73949579832,12873.0,1753434,119
2022-05-16,CCITY,16436.347107438018,14903.0,1988798,121
2022-05-16,DCC1,24004.681159420288,18629.0,1656323,69
2022-05-16,IRE,19644.040201005024,17312.0,3909164,199
2022-05-16,IRE3,17356.678571428572,16166.5,485987,28
2022-05-16,NCITY,17574.86699507389,15614.0,3567698,203
2022-05-16,SCITY,14922.206666666667,15414.5,2238331,150
2022-05-16,WCITY1,16872.73949579832,14749.0,2007856,119
2022-05-17,CCITY,16715.297520661155,16251.0,2022551,121
2022-05-17,DCC1,23936.753623188404,19274.0,1651636,69
2022-05-17,IRE,20286.899497487437,17880.0,4037093,199
2022-05-17,IRE3,18105.35714285714,19676.0,506950,28
2022-05-17,NCITY,17754.63054187192,15795.0,3604190,203
2022-05-17,SCITY,15551.16,15807.0,2332674,150
2022-05-17,WCITY1,17099.243697478993,14934.0,2034810,119
2022-05-18,CCITY,17334.685950413223,16844.0,2097497,121
2022-05-18,DCC1,24871.318840579712,19610.0,1716121,69
2022-05-18,IRE,20909.693467336685,18547.0,4161029,199
2022-05-18,IRE3,19140.785714285714,18857.0,535942,28
2022-05-18,NCITY,17977.441176470587,16152.0,3667398,204
2022-05-18,SCITY,15861.86,16305.0,2379279,150
2022-05-18,WCITY1,17319.529411764706,15573.0,2061024,119
2022-05-19,CCITY,18121.570247933883,17419.0,2192710,121
2022-05-19,DCC1,25146.246376811596,20377.0,1735091,69
2022-05-19,IRE,21304.874371859296,18463.0,4239670,199
2022-05-19,IRE3,19516.071428571428,20381.5,546450,28
2022-05-19,NCITY,18619.147783251232,16493.0,3779687,203
2022-05-19,SCITY,16320.96,16904.0,2448144,150
2022-05-19,WCITY1,17983.285714285714,15805.0,2140011,119
2022-05-20,CCITY,18658.633333333335,17914.0,2239036,120
2022-05-20,DCC1,25528.260869565216,21186.0,1761450,69
2022-05-20,IRE,21105.97487437186,18994.0,4200089,199
2022-05-20,IRE3,19801.40740740741,19672.0,534638,27
2022-05-20,NCITY,18939.678217821784,17102.0,3825815,202
2022-05-20,SCITY,16743.246666666666,17606.5,2511487,150
2022-05-20,WCITY1,18080.52100840336,16128.0,2151582,119
2022-05-21,CCITY,17193.775,16832.5,2063253,120
2022-05-21,DCC1,22334.347826086956,17512.0,1541070,69
2022-05-21,IRE,18216.75879396985,16116.0,3625135,199
2022-05-21,IRE3,18088.037037037036,18610.0,488377,27
2022-05-21,NCITY,16870.143564356436,15074.5,3407769,202
2022-05-21,SCITY,15313.040268456376,15177.0,2281643,149
2022-05-21,WCITY1,16228.915966386554,14212.0,1931241,119
2022-05-22,CCITY,14523.658333333333,13270.5,1742839,120
2022-05-22,DCC1,19446.492753623188,15318.0,1341808,69
2022-05-22,IRE,15845.126262626263,13825.5,3137335,198
2022-05-22,IRE3,14932.25925925926,13708.0,403171,27
2022-05-22,NCITY,14547.009900990099,13133.5,2938496,202
2022-05-22,SCITY,12716.346666666666,13005.0,1907452,150
2022-05-22,WCITY1,14107.932773109243,12532.0,1678844,119
2022-05-23,CCITY,16290.900826446281,15040.0,1971199,121
2022-05-23,DCC1,23552.217391304348,18519.0,1625103,69
2022-05-23,IRE,19544.99494949495,17193.0,3869909,198
2022-05-23,IRE3,18441.962962962964,18583.0,497933,27
2022-05-23,NCITY,17362.727722772277,15642.5,3507271,202
2022-05-23,SCITY,14753.126666666667,15480.0,2212969,150
2022-05-23,WCITY1,16681.210084033613,14694.0,1985064,119
2022-05-24,CCITY,16952.885245901638,16135.0,2068252,122
2022-05-24,DCC1,24393.318840579712,19932.0,1683139,69
2022-05-24,IRE,20379.33,18019.5,4075866,200
2022-05-24,IRE3,19563.703703703704,18875.0,528220,27
2022-05-24,NCITY,17938.45812807882,15877.0,3641507,203
2022-05-24,SCITY,15393.861842105263,16240.5,2339867,152
2022-05-24,WCITY1,17108.89075630252,14971.0,2035958,119
2022-05-25,CCITY,17505.0,16590.5,2135610,122
2022-05-25,DCC1,24899.956521739132,20542.0,1718097,69
2022-05-25,IRE,21378.70351758794,18641.0,4254362,199
2022-05-25,IRE3,19421.48148148148,19404.0,524380,27
2022-05-25,NCITY,18510.333333333332,17026.5,3776108,204
2022-05-25,SCITY,16041.17880794702,16769.0,2422218,151
2022-05-25,WCITY1,17584.33613445378,15395.0,2092536,119
2022-05-26,CCITY,18331.11570247934,18341.0,2218065,121
2022-05-26,DCC1,25871.8115942029,20745.0,1785155,69
2022-05-26,IRE,21697.693467336685,18849.0,4317841,199
2022-05-26,IRE3,19664.571428571428,18779.5,550608,28
2022-05-26,NCITY,19013.50980392157,16731.0,3878756,204
2022-05-26,SCITY,16613.72,17703.5,2492058,150
2022-05-26,WCITY1,17972.350427350426,15765.0,2102765,117
2022-05-27,CCITY,17733.586776859505,16873.0,2145764,121
2022-05-27,DCC1,25702.739130434784,19315.0,1773489,69
2022-05-27,IRE,21701.859296482413,19079.0,4318670,199
2022-05-27,IRE3,19732.714285714286,19653.5,552516,28
2022-05-27,NCITY,19228.186274509804,16843.0,3922550,204
2022-05-27,SCITY,16341.286666666667,16627.5,2451193,150
2022-05-27,WCITY1,17957.033898305086,15939.5,2118930,118
2022-05-28,CCITY,16579.214876033056,15422.0,2006085,121
2022-05-28,DCC1,21720.115942028984,17149.0,1498688,69
2022-05-28,IRE,18649.091370558377,16585.0,3673871,197
2022-05-28,IRE3,18669.071428571428,17760.5,522734,28
2022-05-28,NCITY,16795.460784313724,14713.0,3426274,204
2022-05-28,SCITY,14117.433333333332,14310.5,2117615,150
2022-05-28,WCITY1,15995.08547008547,14277.0,1871425,117
2022-05-29,CCITY,14322.082644628099,12866.0,1732972,121
2022-05-29,DCC1,19582.753623188404,14960.0,1351210,69
2022-05-29,IRE,16962.80904522613,14751.0,3375599,199
2022-05-29,IRE3,16747.321428571428,15818.5,468925,28
2022-05-29,NCITY,15179.356435643564,13884.0,3066230,202
2022-05-29,SCITY,12664.402684563758,12994.0,1886996,149
2022-05-29,WCITY1,14048.57627118644,12498.0,1657732,118
2022-05-30,CCITY,16510.561983471074,15276.0,1997778,121
2022-05-30,DCC1,24147.304347826088,18446.0,1666164,69
2022-05-30,IRE,19771.16,17323.5,3954232,200
2022-05-30,IRE3,17228.928571428572,16920.0,482410,28
2022-05-30,NCITY,17454.99019607843,15090.0,3560818,204
2022-05-30,SCITY,14564.913333333334,15367.0,2184737,150
2022-05-30,WCITY1,16192.703389830509,14422.5,1910739,118
2022-05-31,CCITY,17053.23140495868,16239.0,2063441,121
2022-05-31,DCC1,24536.623188405796,19122.0,1693027,69
2022-05-31,IRE,20905.745,18010.5,4181149,200
2022-05-31,IRE3,19243.85714285714,19949.0,538828,28
2022-05-31,NCITY,18093.014705882353,15920.0,3690975,204
2022-05-31,SCITY,15534.4,16134.5,2330160,150
2022-05-31,WCITY1,17449.82051282051,15172.0,2041629,117
2022-06-01,CCITY,17173.14876033058,15713.0,2077951,121
2022-06-01,DCC1,25181.115942028984,19928.0,1737497,69
2022-06-01,IRE,21248.412935323384,18672.0,4270931,201
2022-06-01,IRE3,18424.821428571428,18427.0,515895,28
2022-06-01,NCITY,17797.565853658536,15290.0,3648501,205
2022-06-01,SCITY,15580.34,16421.5,2337051,150
2022-06-01,WCITY1,17349.28205128205,15599.0,2029866,117
2022-06-02,CCITY,18343.9,17515.0,2201268,120
2022-06-02,DCC1,25802.797101449276,20976.0,1780393,69
2022-06-02,IRE,21355.731343283584,18669.0,4292502,201
2022-06-02,IRE3,18418.285714285714,17596.0,515712,28
2022-06-02,NCITY,18576.28292682927,16184.0,3808138,205
2022-06-02,SCITY,16294.443708609271,17188.0,2460461,151
2022-06-02,WCITY1,17940.410256410258,15851.0,2099028,117
2022-06-03,CCITY,18516.125,17940.0,2221935,120
2022-06-03,DCC1,24893.507246376812,19731.0,1717652,69
2022-06-03,IRE,20732.12935323383,18559.0,4167158,201
2022-06-03,IRE3,18524.14814814815,18723.0,500152,27
2022-06-03,NCITY,18524.585365853658,16111.0,3797540,205
2022-06-03,SCITY,16200.96,16514.5,2430144,150
2022-06-03,WCITY1,17668.76923076923,15584.0,2067246,117
2022-06-04,CCITY,16749.691666666666,15086.0,2009963,120
2022-06-04,DCC1,20766.1884057971,16135.0,1432867,69
2022-06-04,IRE,16687.059701492537,15013.0,3354099,201
2022-06-04,IRE3,17148.333333333332,17678.0,463005,27
2022-06-04,NCITY,16291.814634146342,14364.0,3339822,205
2022-06-04,SCITY,13573.24,14055.5,2035986,150
2022-06-04,WCITY1,15748.888888888889,13796.0,1842620,117
2022-06-05,CCITY,14801.583333333334,13512.5,1776190,120
2022-06-05,DCC1,18345.405797101448,14509.0,1265833,69
2022-06-05,IRE,13564.756218905473,11930.0,2726516,201
2022-06-05,IRE3,13916.444444444445,13849.0,375744,27
2022-06-05,NCITY,13660.60487804878,11725.0,2800424,205
2022-06-05,SCITY,11272.22,10969.0,1690833,150
2022-06-05,WCITY1,13354.401709401709,11734.0,1562465,117
2022-06-06,CCITY,13297.7,12127.5,1595724,120
2022-06-06,DCC1,18608.884057971016,14420.0,1284013,69
2022-06-06,IRE,14618.25,12632.0,2923650,200
2022-06-06,IRE3,14645.074074074075,14008.0,395417,27
2022-06-06,NCITY,13739.475490196079,12454.0,2802853,204
2022-06-06,SCITY,11144.275167785236,10696.0,1660497,149
2022-06-06,WCITY1,13233.336206896553,11229.5,1535067,116
2022-06-07,CCITY,16261.702479338843,14831.0,1967666,121
2022-06-07,DCC1,23439.710144927536,17996.0,1617340,69
2022-06-07,IRE,19446.18407960199,17059.0,3908683,201
2022-06-07,IRE3,18193.777777777777,18077.0,491232,27
2022-06-07,NCITY,17123.70731707317,15226.0,3510360,205
2022-06-07,SCITY,14555.94,15105.5,2183391,150
2022-06-07,WCITY1,16418.529411764706,13879.0,1953805,119
2022-06-08,CCITY,16560.99173553719,14889.0,2003880,121
2022-06-08,DCC1,24151.927536231884,19459.0,1666483,69
2022-06-08,IRE,20219.11,17685.0,4043822,200
2022-06-08,IRE3,17673.703703703704,14569.0,477190,27
2022-06-08,NCITY,17501.48780487805,15201.0,3587805,205
2022-06-08,SCITY,15230.735099337748,15840.0,2299841,151
2022-06-08,WCITY1,16735.79661016949,14814.5,1974824,118
2022-06-09,CCITY,17804.925,16470.0,2136591,120
2022-06-09,DCC1,24628.27536231884,20163.0,1699351,69
2022-06-09,IRE,20533.02487562189,17673.0,4127138,201
2022-06-09,IRE3,18514.0,18596.5,518392,28
2022-06-09,NCITY,18132.517073170733,15971.0,3717166,205
2022-06-09,SCITY,15565.529801324503,16442.0,2350395,151
2022-06-09,WCITY1,17143.26050420168,15107.0,2040048,119
2022-06-10,CCITY,18387.583333333332,17007.0,2206510,120
2022-06-10,DCC1,24541.623188405796,20620.0,1693372,69
2022-06-10,IRE,20818.16,18411.5,4163632,200
2022-06-10,IRE3,19340.60714285714,20578.5,541537,28
2022-06-10,NCITY,18563.635922330097,16593.5,3824109,206
2022-06-10,SCITY,16045.152317880795,15996.0,2422818,151
2022-06-10,WCITY1,17543.915254237287,15718.5,2070182,118
2022-06-11,CCITY,17424.45,16434.5,2090934,120
2022-06-11,DCC1,22162.507246376812,17459.0,1529213,69
2022-06-11,IRE,17791.28,15577.5,3558256,200
2022-06-11,IRE3,17085.5,15853.5,478394,28
2022-06-11,NCITY,16573.063106796115,15127.0,3414051,206
2022-06-11,SCITY,14146.166666666666,13943.0,2121925,150
2022-06-11,WCITY1,15734.271186440677,14399.5,1856644,118
2022-06-12,CCITY,14736.116666666667,13336.5,1768334,120
2022-06-12,DCC1,19424.681159420288,14944.0,1340303,69
2022-06-12,IRE,15622.385,13595.0,3124477,200
2022-06-12,IRE3,15313.5,15363.5,428778,28
2022-06-12,NCITY,14498.31067961165,13157.5,2986652,206
2022-06-12,SCITY,11995.993333333334,11169.0,1799399,150
2022-06-12,WCITY1,13831.21186440678,12516.5,1632083,118
2022-06-13,CCITY,16667.558333333334,14933.0,2000107,120
2022-06-13,DCC1,23119.434782608696,18255.0,1595241,69
2022-06-13,IRE,19431.265,17002.0,3886253,200
2022-06-13,IRE3,18260.321428571428,18790.5,511289,28
2022-06-13,NCITY,17180.796116504855,15253.5,3539244,206
2022-06-13,SCITY,14318.940397350992,15030.0,2162160,151
2022-06-13,WCITY1,16216.14406779661,14325.0,1913505,118
2022-06-14,CCITY,17118.3,15527.0,2054196,120
2022-06-14,DCC1,23220.371428571427,18325.0,1625426,70
2022-06-14,IRE,20204.845,17319.0,4040969,200
2022-06-14,IRE3,16846.178571428572,16192.0,471693,28
2022-06-14,NCITY,17401.97572815534,15008.5,3584807,206
2022-06-14,SCITY,14832.26845637584,15535.0,2210008,149
2022-06-14,WCITY1,16642.344537815126,14265.0,1980439,119
2022-06-15,CCITY,17347.131147540982,15926.5,2116350,122
2022-06-15,DCC1,24414.52857142857,19302.0,1709017,70
2022-06-15,IRE,21302.04,18133.0,4260408,200
2022-06-15,IRE3,19494.285714285714,20601.5,545840,28
2022-06-15,NCITY,18266.18446601942,16435.0,3762834,206
2022-06-15,SCITY,15700.686666666666,16383.0,2355103,150
2022-06-15,WCITY1,17401.66386554622,15072.0,2070798,119
2022-06-16,CCITY,17751.09836065574,16761.0,2165634,122
2022-06-16,DCC1,24432.742857142857,18803.5,1710292,70
2022-06-16,IRE,20867.731343283584,17522.0,4194414,201
2022-06-16,IRE3,16983.535714285714,16243.0,475539,28
2022-06-16,NCITY,18026.71497584541,15111.0,3731530,207
2022-06-16,SCITY,15794.825503355705,15705.0,2353429,149
2022-06-16,WCITY1,17375.35,15396.0,2085042,120
2022-06-17,CCITY,18249.591666666667,17129.5,2189951,120
2022-06-17,DCC1,24715.14285714286,19366.0,1730060,70
2022-06-17,IRE,20340.890547263683,18398.0,4088519,201
2022-06-17,IRE3,16356.785714285714,13687.0,457990,28
2022-06-17,NCITY,18246.47804878049,15494.0,3740528,205
2022-06-17,SCITY,15707.21476510067,15611.0,2340375,149
2022-06-17,WCITY1,17409.641666666666,15468.5,2089157,120
2022-06-18,CCITY,16585.092436974788,15220.0,1973626,119
2022-06-18,DCC1,21045.52857142857,16658.5,1473187,70
2022-06-18,IRE,17326.020304568527,15562.0,3413226,197
2022-06-18,IRE3,13902.214285714286,11005.0,389262,28
2022-06-18,NCITY,15882.696078431372,13843.0,3240070,204
2022-06-18,SCITY,13386.95945945946,12462.5,1981270,148
2022-06-18,WCITY1,15233.95,13819.0,1828074,120
2022-06-19,CCITY,14208.826446280991,12146.0,1719268,121
2022-06-19,DCC1,19041.871428571427,15422.5,1332931,70
2022-06-19,IRE,15844.772727272728,13453.5,3137265,198
2022-06-19,IRE3,15020.67857142857,14892.5,420579,28
2022-06-19,NCITY,14780.541463414635,12752.0,3030011,205
2022-06-19,SCITY,11921.0,11836.0,1776229,149
2022-06-19,WCITY1,14282.633333333333,12337.0,1713916,120
2022-06-20,CCITY,16285.901639344262,14839.5,1986880,122
2022-06-20,DCC1,23494.14285714286,17572.5,1644590,70
2022-06-20,IRE,19534.587064676616,16292.0,3926452,201
2022-06-20,IRE3,17786.535714285714,17506.5,498023,28
2022-06-20,NCITY,17245.23786407767,15388.5,3552519,206
2022-06-20,SCITY,14273.41610738255,14785.0,2126739,149
2022-06-20,WCITY1,16311.558333333332,14157.5,1957387,120
2022-06-21,CCITY,16620.447154471545,15323.0,2044315,123
2022-06-21,DCC1,23882.971014492752,18850.0,1647925,69
2022-06-21,IRE,19961.144278606964,17064.0,4012190,201
2022-06-21,IRE3,17239.714285714286,16325.5,482712,28
2022-06-21,NCITY,17534.81951219512,15194.0,3594638,205
2022-06-21,SCITY,14735.389261744966,15493.0,2195573,149
2022-06-21,WCITY1,16656.40336134454,14349.0,1982112,119
2022-06-22,CCITY,17705.647540983606,16927.0,2160089,122
2022-06-22,DCC1,24280.376811594204,20937.0,1675346,69
2022-06-22,IRE,20660.18905472637,17836.0,4152698,201
2022-06-22,IRE3,18392.571428571428,18996.5,514992,28
2022-06-22,NCITY,17884.64563106796,15659.5,3684237,206
2022-06-22,SCITY,15684.324324324325,16183.5,2321280,148
2022-06-22,WCITY1,17435.873949579833,14966.0,2074869,119
2022-06-23,CCITY,17810.532786885247,16768.0,2172885,122
2022-06-23,DCC1,24809.72463768116,20341.0,1711871,69
2022-06-23,IRE,21087.735,18369.0,4217547,200
2022-06-23,IRE3,18627.85185185185,20664.0,502952,27
2022-06-23,NCITY,18433.741463414633,16007.0,3778917,205
2022-06-23,SCITY,16321.287671232876,17033.0,2382908,146
2022-06-23,WCITY1,17432.966666666667,15877.0,2091956,120
2022-06-24,CCITY,18284.219512195123,17640.0,2248959,123
2022-06-24,DCC1,25380.72463768116,20607.0,1751270,69
2022-06-24,IRE,20736.075376884422,18199.0,4126479,199
2022-06-24,IRE3,18979.25925925926,20724.0,512440,27
2022-06-24,NCITY,18697.073170731706,15772.0,3832900,205
2022-06-24,SCITY,15892.403973509934,15928.0,2399753,151
2022-06-24,WCITY1,17755.841666666667,16152.5,2130701,120
2022-06-25,CCITY,14867.024390243903,14518.0,1828644,123
2022-06-25,DCC1,21885.260869565216,17160.0,1510083,69
2022-06-25,IRE,17817.03,15801.0,3563406,200
2022-06-25,IRE3,17576.296296296296,18646.0,474560,27
2022-06-25,NCITY,16594.146341463416,14373.0,3401800,205
2022-06-25,SCITY,13981.54,13249.5,2097231,150
2022-06-25,WCITY1,16089.366666666667,14656.0,1930724,120
2022-06-26,CCITY,14734.967479674797,13098.0,1812401,123
2022-06-26,DCC1,19344.057971014492,15577.0,1334740,69
2022-06-26,IRE,15466.925,13481.0,3093385,200
2022-06-26,IRE3,14476.62962962963,14748.0,390869,27
2022-06-26,NCITY,14814.048780487805,12904.0,3036880,205
2022-06-26,SCITY,12464.986577181207,12524.0,1857283,149
2022-06-26,WCITY1,14272.841666666667,12621.5,1712741,120
2022-06-27,CCITY,15907.393442622952,14703.0,1940702,122
2022-06-27,DCC1,22984.27142857143,17546.0,1608899,70
2022-06-27,IRE,19275.82,16723.0,3855164,200
2022-06-27,IRE3,17484.30769230769,18748.0,454592,26
2022-06-27,NCITY,17074.024390243903,14718.0,3500175,205
2022-06-27,SCITY,14332.826666666666,14793.5,2149924,150
2022-06-27,WCITY1,16729.658333333333,14893.5,2007559,120
2022-06-28,CCITY,16796.825,15889.0,2015619,120
2022-06-28,DCC1,23464.485714285714,18164.5,1642514,70
2022-06-28,IRE,20131.455,17489.5,4026291,200
2022-06-28,IRE3,18489.346153846152,20017.5,480723,26
2022-06-28,NCITY,17557.663414634146,15416.0,3599321,205
2022-06-28,SCITY,15052.26,15096.5,2257839,150
2022-06-28,WCITY1,16671.2,14819.5,2000544,120
2022-06-29,CCITY,16969.77685950413,16145.0,2053343,121
2022-06-29,DCC1,23985.942857142858,18311.0,1679016,70
2022-06-29,IRE,20602.93,17957.0,4120586,200
2022-06-29,IRE3,18605.0,19510.0,483730,26
2022-06-29,NCITY,18008.11219512195,15954.0,3691663,205
2022-06-29,SCITY,15347.51677852349,15684.0,2286780,149
2022-06-29,WCITY1,17056.291666666668,15254.5,2046755,120
2022-06-30,CCITY,17760.409836065573,16920.0,2166770,122
2022-06-30,DCC1,24461.64285714286,19285.0,1712315,70
2022-06-30,IRE,20570.705,18157.5,4114141,200
2022-06-30,IRE3,18297.703703703704,20784.0,494038,27
2022-06-30,NCITY,18486.1213592233,16125.5,3808141,206
2022-06-30,SCITY,15741.526666666667,15871.5,2361229,150
2022-06-30,WCITY1,17181.958333333332,15672.0,2061835,120
2022-07-01,CCITY,17781.30578512397,16679.0,2151538,121
2022-07-01,DCC1,23698.157142857144,18502.5,1658871,70
2022-07-01,IRE,20027.265,17565.0,4005453,200
2022-07-01,IRE3,18356.703703703704,19973.0,495631,27
2022-07-01,NCITY,18466.419512195123,15763.0,3785616,205
2022-07-01,SCITY,15655.94,16444.0,2348391,150
2022-07-01,WCITY1,17374.291666666668,15728.0,2084915,120
2022-07-02,CCITY,16070.487603305784,14740.0,1944529,121
2022-07-02,DCC1,20522.685714285715,16212.0,1436588,70
2022-07-02,IRE,16908.55,15628.5,3381710,200
2022-07-02,IRE3,17134.185185185186,17887.0,462623,27
2022-07-02,NCITY,16213.60487804878,14131.0,3323789,205
2022-07-02,SCITY,13547.973333333333,13700.0,2032196,150
2022-07-02,WCITY1,15420.808333333332,13801.5,1850497,120
2022-07-03,CCITY,14504.702479338843,12294.0,1755069,121
2022-07-03,DCC1,18756.085714285713,14766.0,1312926,70
2022-07-03,IRE,15846.225,13307.5,3169245,200
2022-07-03,IRE3,15576.925925925925,16084.0,420577,27
2022-07-03,NCITY,14611.90243902439,12758.0,2995440,205
2022-07-03,SCITY,12041.613333333333,12034.0,1806242,150
2022-07-03,WCITY1,14099.6,12450.0,1691952,120
2022-07-04,CCITY,15570.344262295082,14376.0,1899582,122
2022-07-04,DCC1,22217.32857142857,17618.0,1555213,70
2022-07-04,IRE,18375.5223880597,16312.0,3693480,201
2022-07-04,IRE3,16066.444444444445,16256.0,433794,27
2022-07-04,NCITY,16498.419512195123,13991.0,3382176,205
2022-07-04,SCITY,13517.761589403974,14011.0,2041182,151
2022-07-04,WCITY1,15855.666666666666,13678.0,1902680,120
2022-07-05,CCITY,15504.276422764227,14186.0,1907026,123
2022-07-05,DCC1,22874.028985507248,18719.0,1578308,69
2022-07-05,IRE,18876.01990049751,16048.0,3794080,201
2022-07-05,IRE3,17579.321428571428,18525.5,492221,28
2022-07-05,NCITY,16717.61650485437,14804.0,3443829,206
2022-07-05,SCITY,13876.350993377484,14526.0,2095329,151
2022-07-05,WCITY1,16100.083333333334,14249.5,1932010,120
2022-07-06,CCITY,16221.106557377048,15016.0,1978975,122
2022-07-06,DCC1,22515.434782608696,18178.0,1553565,69
2022-07-06,IRE,19283.12376237624,16996.0,3895191,202
2022-07-06,IRE3,17741.464285714286,19356.0,496761,28
2022-07-06,NCITY,16920.663414634146,15379.0,3468736,205
2022-07-06,SCITY,14274.834437086092,14873.0,2155500,151
2022-07-06,WCITY1,16295.766666666666,14638.0,1955492,120
2022-07-07,CCITY,17041.553719008265,16078.0,2062028,121
2022-07-07,DCC1,23350.579710144928,19103.0,1611190,69
2022-07-07,IRE,19843.074257425742,16994.5,4008301,202
2022-07-07,IRE3,18307.64285714286,19230.5,512614,28
2022-07-07,NCITY,17480.50731707317,15572.0,3583504,205
2022-07-07,SCITY,14779.523178807947,15034.0,2231708,151
2022-07-07,WCITY1,16515.325,14929.0,1981839,120
2022-07-08,CCITY,18088.04132231405,16387.0,2188653,121
